B1,I1,C1,P1,B2,I2,C2,P2,B3,I3,C3,P3,B4,I4,C4,P4,Y
0,0,0,0,0,0,0,0,0,0,0,0,0,2.969554195,0,0,y
0,0,0,0,0,1.644840414,1.146606861,0.477121255,0,0,3.762211793,0,0,0,0,0,y
0,0,0,0,0,1.007238409,0,0,0,0,0,0,0,3.596607567,0,0,y
0,3.457454962,0,0,0,3.555642743,3.409187392,0.602059991,0,0,3.407626509,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,1.538394789,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,3.6787818,0,0,y
0,0,0,0,0,3.044363577,0,0,0.301029996,0,1.265266434,-0.301029996,0,0,2.255605043,0,y
0,0,0,0,0,2.050906224,0,0,0,0,1.443838681,0,0,0,0,0,y
0,0,0,0,0,1.316296548,0,0,0,0,0,0,0,2.129904624,0,0.477121255,y
0,0,0,0,0,0,0,0,0,1.208449976,0,0,0,0,0,0,y
0,1.682149518,1.258037524,0.698970004,0,0,0,0,0,0,0.857702245,0,0,0,0,0,y
0,0.949084155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,1.699372689,0.978594744,0.698970004,0,0,0,0,0,0,2.397165716,0.477121255,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,1.521060605,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,2.077298648,0,0,y
0,0,0,0,0,0,0,0,0.301029996,3.737845729,2.892094603,0.301029996,0.477121255,1.327246721,1.483365405,-0.176091259,y
0,0,0,0,0,1.738097292,0,0.477121255,0,0,0,0,0,0,0,0,y
0.477121255,1.121724107,0,-0.477121255,0.301029996,4.066187702,0,0,0.301029996,0,3.140405056,-0.301029996,0,0,0,0,y
0.301029996,2.156102665,0,-0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,3.054680671,0,0,0,1.75290685,1.8431337,0.301029996,0.602059991,1.376293227,3.299026288,0,y
0.301029996,1.736120337,0,-0.301029996,0.77815125,1.647421532,2.750098798,-0.301029996,0,0,0,0,0.602059991,0,3.402146452,-0.301029996,y
0,2.096325081,1.092897781,0.477121255,0,0,0,0,0,0,0,0,0,1.270274697,0,0,y
0,0,0,0,0,2.521298505,0,0.602059991,0,0,1.378242731,0,0,0,0,0,y
0,1.600413032,0,0.301029996,0,0,0.708706113,0,0,0,0,0,0,0,0,0,y
0.698970004,3.501245894,1.921738992,-0.096910013,0.477121255,3.015838581,4.39981221,0.124938736,0,0,0,0,0,1.694977189,2.605505236,0.301029996,y
0,1.880615531,1.371095131,0.301029996,0,0,0,0,0,0,1.280521711,0,0,0,0,0,y
0.301029996,3.464578353,0,0,0.301029996,0,2.980130938,-0.301029996,0,0,0,0,0,0,1.837920478,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,1.230731417,0,0,y
0,0,0,0,0,0.70390723,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0.301029996,1.876474002,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,3.193772609,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,2.263495331,0,0.477121255,y
0,0,0,0,0,1.584678882,0,0,0.301029996,3.679763559,0,-0.301029996,0,0,0,0,y
0,0,0,0,0,3.306178729,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,1.196294645,0,-0.301029996,y
0,0,0,0,0,0,0,0,0,1.489794745,0,0,0,0,0,0,y
0,0,0,0,0,1.085882985,0,0,0,0,3.130922206,0,0,0,2.630309287,0,y
0,0.7369584,0,0,0,0,0,0,0,0,3.155354746,0,0,0,0,0,y
0,0,0,0,0,3.317072642,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,1.30914668,0,0.477121255,0,0,3.052576852,0,0,3.396469907,2.671356171,0.301029996,y
0,3.37337148,0,0,0,3.473735257,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,1.824796898,0,0.301029996,0.301029996,1.988528813,2.427810408,0.602059991,0,1.338956625,3.636828854,0.954242509,y
0.301029996,2.383650134,0,-0.301029996,0,0,0,0,0,0,2.749566274,0,0,0,0,0,y
0,0,0,0,0,1.146606861,0,0,0,1.575959838,0,0,0,0,3.396469907,0,y
0,1.558194971,0,0.477121255,0,1.165133367,0,0,0.301029996,0,1.365787127,0,0.301029996,0,2.892742613,-0.301029996,y
0,0,0,0,0,0,0,0,0,0,0,0,0,1.091953161,0,0,y
0,0,0,0,0,0,0,0,0.477121255,1.88301923,0,0.124938736,0,0,1.305664848,0,y
0,0,0,0,0,0,0,0,0,2.930505254,0,0,0,0,0,0,y
0,3.138204664,0,0,0,0,2.678188589,0.301029996,0,0,0.748557775,0,0,0,2.127240386,0.301029996,y
0,0,0,0,0,0,0,0,0.301029996,2.533635524,0,-0.301029996,0,0,0,0,y
0,0.595412699,0,0,0,0,0,0,0,3.407626509,0,0,0,0,1.274605029,0,y
0,0,0,0,0,0,0,0,0,0.949547388,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,2.046981787,0,0.301029996,0,0,0,0,y
0,0,0,0,0,3.169302314,0,0,0,0,0.981412682,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,1.696745052,0,0.477121255,y
0,0,0,0,0,0,0,0,0,0,0,0,0,1.18309624,0,0.602059991,y
0,1.711494992,0,0.477121255,0,1.730276065,0,0.477121255,0,0,0,0,0,2.239045233,0,0,y
0,0,0,0,0,3.431117466,0,0,0,3.045222966,0,0,0,0,0,0,y
0.301029996,3.153177438,0,0.176091259,0.602059991,1.623025675,1.570338301,-0.124938737,0,0,0,0,0,0,0,0,y
0,2.633108118,0,0,0,0,0,0,0,3.552909822,0,0.477121255,0,0,2.69351758,0,y
0,3.37265475,0,0,0,0,0,0,0,0,3.067772513,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0.301029996,2.119477105,0,0.176091259,0,0,0,0,y
0,0,0,0,0,1.707350656,0,0,0,0,0,0,0,1.613857311,3.699679276,0.301029996,y
0,0,0,0,0,3.185183757,0,0.301029996,0,0,0,0,0,0,0,0,y
0,3.565608431,1.122396081,0.903089987,0.602059991,3.655881434,1.789640287,0.176091259,0,0,0,0,0,3.5472547,0,0.301029996,y
0,1.56904213,0,0.301029996,0,0,0.495631288,0,0,0,2.443162974,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,1.487469529,1.174273627,0.301029996,0,0,1.397407725,0,y
0,3.758484957,0,0,0.301029996,3.058472366,1.974058898,0,0,0,1.764689695,0,0,0,3.715514111,0,y
0,0,0,0,0,3.016042646,0,0,0,3.980793555,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,3.219057959,1.940873318,0.301029996,y
0,3.798948738,0,0,0.602059991,0,2.162192706,-0.602059991,0,0,0,0,0.301029996,4.349221851,4.022255967,0.477121255,y
0.477121255,2.181380532,0,-0.176091259,0,0,0,0,0,0,1.511326424,0,0,0,0,0,y
0.602059991,2.36684728,1.553211424,-0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,1.33389265,0,0.301029996,0.301029996,1.502337429,3.155354746,0.176091259,0,0,3.587035592,0.301029996,y
0,0,0,0,0,3.431117466,3.13008747,0.301029996,0,0,3.884747764,0,0,0,0,0,y
0,2.136274772,0,0,0,0,1.312217496,0,0,0,0,0,0,0,0,0,y
0,1.515950655,1.209481695,0.477121255,0,0,3.90823872,0,0,0,0,0,0,0,0,0,y
0,2.503212452,0,0,0,0,0,0,0,0,0,0,0,3.297571045,0,0.301029996,y
0,0,0,0,0,0,0,0,0,0,0,0,0,3.416402733,0,0,y
0,2.316964433,2.588258568,0.903089987,0.477121255,1.589643456,2.875662779,-0.176091259,0,0,1.912529537,0.477121255,0,0,2.892526655,0.602059991,y
0.477121255,3.302230701,0,-0.477121255,0,0,0,0,0,0,0,0,0,0,0,0,y
0.477121255,2.375156861,0,-0.301029996,0,2.679267183,2.718395704,0.602059991,0,0,0,0,0,0,0,0,y
0,0,0,0,0,3.431117466,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0.477121255,2.734769694,0,-0.176091259,0.301029996,0,2.6404317,0,0,0,1.442227398,0,y
0,1.68042974,0,0.301029996,0,0,0,0,0.301029996,0,2.050340186,-0.301029996,0,0,1.938805539,0,y
0,1.059907754,0,0,0,0,0,0,0,0,0,0,0,0,3.01768135,0,y
0,0,0,0,0,0,0,0,0,1.833086814,0,0.477121255,0.77815125,1.172057854,1.688374319,-0.477121255,y
0.698970004,3.058641106,0,-0.176091259,0,0,0,0,0,0,0,0,0,0,0,0,y
0.698970004,3.713259122,0,0,0.477121255,0,3.544277526,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,3.133655125,0,0.301029996,0,0,0,0,0,0,0,0,y
0,3.633546221,0,0,0.602059991,2.044253766,1.701617216,0.096910013,0.301029996,0,3.676225338,0.477121255,0.301029996,2.289862208,3.203117929,0.544068044,y
0,0,0,0,0,0,0,0,0,1.027118485,0,0,0.301029996,1.432444567,2.589594824,0.301029996,y
0,0,0,0,0,1.894812559,0,0,0,0,0,0,0,0,0,0,y
0,1.067417356,0,0,0,0,0,0,0,0,3.629599129,0,0,0,0,0,y
0,2.015475414,1.311326926,0.77815125,0,1.527279295,1.958374941,0.602059991,0.301029996,0,1.877923791,0,0,0,1.615467704,0.301029996,y
0,3.4202845,0,0.301029996,0,0,1.89340272,0,0,0,0,0,0,0,2.363887174,0,y
0.698970004,3.859216438,2.119884356,-0.096910013,0,2.903196158,2.882381107,0.301029996,0,0,2.954830947,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,3.138173761,0,0,y
0,1.574030931,0,0,0,0,0,0,0.477121255,2.80785808,2.74419297,-0.176091259,0,0,0,0,y
0,2.047010734,1.682937996,0.77815125,0,0,0,0,0,1.332877363,1.443838681,0.301029996,0,0,0,0,y
0,3.433078469,0,0.301029996,0,3.510764622,0,0,0.301029996,0,1.615348207,0,0.301029996,2.495960281,2.892742613,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,3.107430542,0,0,y
0,0,0,0,0,0,0,0,0,0,1.593232564,0,0,0,2.101578398,0.477121255,y
0,0,0,0,0,0,0,0,0.477121255,1.371834913,0,-0.477121255,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,2.318226479,0,0,y
0,0,0,0,0,3.098997634,0,0,0,0,0,0,0,0,0,0,y
0,0.763118913,0,0.301029996,0,1.409187392,0,0,0,0,0,0,0,0,0,0,y
0,1.007166765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,3.036141544,0,0.301029996,0,0,0,0,0,3.118691333,0,0,y
0,1.750828196,2.307428112,0.84509804,0,0,1.235624836,0.301029996,0.698970004,0,2.334715385,-0.22184875,0.477121255,0,3.041667879,-0.477121255,y
0,0,0,0,0,0,0,0,0,4.243910564,0,0.698970004,0.301029996,0,2.899166794,0,y
0,0,0,0,0,0,0,0,0,0,3.199347778,0,0.301029996,0,3.44667545,-0.301029996,y
0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,0,4.291742647,0.176091259,y
0,0,0,0,0,1.538717326,0,0,0,0,1.522321808,0,0,0,0,0,y
0,0,0,0,0,1.641226344,0,0.301029996,0,3.383745137,0,0,0,0,0,0,y
0,0,0,0,0,1.764111732,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,1.369217865,0,0,0,0,0,0,0,0,0,0,y
0,1.328871901,0,0,0,1.698943326,1.486359263,0.301029996,0,0,1.465439369,0,0,0,3.460957673,0.301029996,y
1.041392685,2.427916065,0,-0.439332693,0.602059991,0,3.37307299,-0.301029996,0.698970004,0,2.689243955,-0.698970004,0.477121255,0,3.521371142,0.124938736,y
0.301029996,3.112130326,0,-0.301029996,0,0,2.662948622,0,0,0,0,0,0,0,0,0,y
0.301029996,2.480872708,0,-0.301029996,0.301029996,0,1.695319569,-0.301029996,0,0.981412682,0,0,0,2.569386076,0,0,y
0,2.09640326,0,0,0,3.289049002,1.761738896,0.77815125,0,0,0,0,0,0,2.880906478,0.301029996,y
0,1.311488711,0,0.301029996,0,0.676176888,1.422415658,0.301029996,0,0,3.656278258,0.477121255,0,0,0,0,y
0,1.313702192,0,0.301029996,0,0,0,0,0.602059991,0,1.651618771,-0.602059991,0,0,0,0,y
0,1.009818436,0.860769126,0.301029996,0,1.644961905,0,0,0,0,0,0,0,0,2.630309287,0,y
0,0,0,0,0,1.78287377,0,0.301029996,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,2.49302664,0,0.301029996,y
0,1.059907754,0,0,0,1.611075631,0,0.477121255,0,0,2.740308072,0.477121255,0.477121255,0,2.965384546,-0.176091259,y
0,1.515446909,0,0,0,0,3.108157396,0.301029996,0,0,0,0,0,0,0,0,y
0,3.674401476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,3.134175291,0,0.301029996,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,3.017196484,3.361512529,0.176091259,y
0,2.199065602,0,0,0,1.40632066,0,0,0,0,3.609165484,0,0,0,0,0,y
0.477121255,1.909502174,0,-0.477121255,0,3.434568904,0,0,0,0,0,0,0,0,0,0,y
0,1.563811766,0,0,0,1.40632066,0,0,0,0,0,0,0,0,0,0,y
0,3.609442829,2.795010559,0.602059991,0,0,0,0,0,0,0,0,0,0,2.341335062,0,y
0.301029996,3.457454962,0,-0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0.477121255,1.605418821,0,-0.477121255,0,3.177157927,2.172098444,0.301029996,y
0,0,0,0,0,1.40632066,0,0,0,0,0,0,0,0,0,0,y
0,1.059907754,0,0,0,0,0,0,0,0,0,0,0,3.61788826,0,0.602059991,y
0,0,0,0,0,2.431117466,0,0,0,0,0,0,0,0,0,0,y
0.477121255,2.943572888,1.534038951,0.22184875,0,0,0,0,0.477121255,0,2.252264759,-0.477121255,0,0,2.325559319,0.301029996,y
0.301029996,1.134060346,0,-0.301029996,0,0,0,0,0.602059991,0,1.801632554,-0.602059991,0.301029996,3.09653569,3.700080264,0,y
0,0,0,0,0,0,0,0,0,3.679763559,0,0,0,0,0,0,y
0,0,0,0,0,1.980914758,0,0.301029996,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,1.252637696,0,0,0,0,0,0,y
0.301029996,2.949188129,0,-0.301029996,0.301029996,3.108157396,3.443817832,0,0,1.779770206,1.568021753,0.77815125,0.301029996,0,1.946296575,0.301029996,y
0,2.958234525,1.400500042,0.954242509,0,-0.192582069,1.627624545,0.477121255,0.301029996,1.452391627,2.15403954,0.544068044,0.301029996,0,4.015616832,0.397940009,y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.547171013,0,y
0,0,0,0,0.477121255,1.93943542,2.072884198,0.22184875,0,0,0,0,0.301029996,3.133426695,1.8323967,0,y
0,0,0,0,0,1.731546356,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,1.816686311,0,-0.301029996,y
0,2.360916422,0,0,0,0.574974361,1.00290875,0.301029996,0,0,0,0,0,0,2.630309287,0,y
0.301029996,1.911332793,0,0,0,1.007238409,0,0,0,0,0,0,0,3.138173761,0,0,y
0,1.034400943,0,0,0,1.78895511,1.576365026,0.77815125,0.301029996,0,1.095141993,0,0.301029996,0,2.767922586,0.397940009,y
0,0,0,0,0.477121255,1.516820587,0,-0.477121255,0,0,0,0,0.301029996,2.37354123,0,0,y
0,0,0,0,0,3.17356616,0,0,0,0,0,0,0,0,0,0,y
0.477121255,1.5343765,0,-0.176091259,0,3.140981383,2.894806088,0.477121255,0,0,3.461181797,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0.477121255,2.82933646,1.716827688,0.367976785,y
0,2.148508952,0.9084517,0.602059991,0,0,1.315690439,0.301029996,0.77815125,2.672666011,1.615708953,-0.079181246,0.301029996,0,3.626694535,-0.301029996,y
0,0,0,0,0,0,0,0,0,0,0,0,0,2.124403576,0,0,y
0,0,0,0,0,3.142787837,0,0,0,0,2.653800951,0,0,0,0,0,y
0.301029996,3.224590392,0,0,0,2.247135484,0,0,0.477121255,1.540790335,0,-0.477121255,0,0,0,0,y
0,0,0,0,0,1.744803379,1.545864532,0.602059991,0.301029996,0,2.242805863,0.176091259,0.301029996,1.957666865,3.044996739,0.301029996,y
0,1.735601466,0,0.301029996,0,0,0,0,0,0,1.52188629,0,0,0,1.820670511,0,y
0,0,0,0,0,1.6734159,0,0,0,3.609165484,0,0,0,0,0,0,y
0,2.671275209,0,0.301029996,0,0,0,0,0,0,2.169164938,0.301029996,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,3.115372737,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,2.273593293,1.274605029,0.301029996,y
0,0,0,0,0,1.652545063,1.592139417,0.477121255,0.301029996,3.097725445,3.407626509,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,1.821575196,0,0,0,0,0,y
0,3.347402091,0,0,0,0,0,0,0,1.272119056,0,0,0,0,0,0,y
0,1.648363796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,3.172705261,0,0,0,0,0,0,0,0,0,0,y
0,1.590150692,0,0.301029996,0,0,0,0,0,2.782488912,2.776153422,0.477121255,0,1.783360521,3.66050428,0.602059991,y
0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,0,3.09653569,-0.301029996,y
0,1.902692387,0,0.698970004,0.301029996,1.398304861,1.207090086,0.301029996,0,3.29666519,3.433262523,0.477121255,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,2.062953974,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,3.626694535,0,0,y
0,1.676186857,0,0,0,0,1.869710545,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,3.355710667,0,0,0.301029996,0,1.71105927,-0.301029996,0,3.11916598,0,0,y
0,1.492670986,0,0,0,0,1.656376375,0,0,0,2.184524427,0,0,0,2.011454392,0,y
0.301029996,1.123122422,0,-0.301029996,0.301029996,0,1.723733265,-0.301029996,0,3.259610166,0,0,0,1.190424794,1.164923471,0.301029996,y
0,0,0,0,0,1.617603003,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,2.098715651,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,1.084320886,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,1.089709393,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0.477121255,2.253209868,0,-0.477121255,0.698970004,0,1.106333492,-0.698970004,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,1.6189193,0,0,y
0,0,0,0,0.477121255,3.05237506,1.049366152,0.124938736,0,2.644065244,2.643452676,0.301029996,0,1.013491832,1.228321368,0.301029996,y
0,0,0,0,0,0,0,0,0,3.395970697,0,0,0,0,0,0,y
0,1.504139761,0,0,0,1.471697751,0.882299672,0.301029996,0.477121255,0,1.860631352,-0.176091259,0,1.293091178,2.46461851,0.698970004,y
0,0,0,0,0,1.807574477,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,3.139879086,0,0,0,3.39707055,0,0,y
0,2.358119236,0,0.301029996,0,0,1.722424422,0,0,0,3.203467379,0,0,0,0,0,y
0,0,0,0,0,1.653880848,0,0.301029996,0.301029996,3.193124598,3.385606274,0,0,0,0,0,y
0,0,0,0,0.301029996,2.871675266,0,0,0.477121255,0,2.486034349,-0.176091259,0,0,1.218798852,0.301029996,y
0,0,0,0,0,2.829057474,0,0,0,0,0,0,0,0,3.118691333,0,y
0,3.650031451,0,0.301029996,0,0,0,0,0.301029996,2.35214077,2.678301479,0.176091259,0,0,0,0,y
0,0,0,0,0,0,0,0,0,3.732982197,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,3.583357093,0,0.301029996,y
0,0,0,0,0,0,0,0,0,1.530757344,0,0,0,0,0,0,y
0.602059991,1.518517369,1.286940818,-0.301029996,0,0,3.337617612,0,0.301029996,0,3.417427673,0,0,0,1.211168697,0,y
0,0,0,0,0,1.592924604,0,0.301029996,0.602059991,0,3.261968001,-0.301029996,0,0,0,0,y
0,0,0,0,0.301029996,2.098997634,0,-0.301029996,0,0,0,0,0.301029996,1.747031163,3.397565686,0,y
0,3.457454962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,1.323047296,0,0,0,0,1.588007395,0,y
0,1.197383574,0,0,0,0,0,0,0,0,0,0,0,0,3.414484116,0,y
0.301029996,1.367444186,0,0,0.301029996,3.172705261,0,-0.301029996,0,0,0,0,0,3.102632223,0,0.301029996,y
0,0,0,0,0,1.910532462,0,0,0,0,0,0,0,2.122479299,0,0,y
0,1.270994236,0,0,0,0,2.502407989,0,0,0,1.717125507,0,0,0,0,0,y
0.477121255,3.222532056,0,-0.176091259,0,0,0,0,0,0,0,0,0,0,0,0,y
0,3.138204664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,2.370726717,0,0,0,0,0,0,y
0,2.026002688,0,0,0,0,1.337578353,0,0,0,2.954830947,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,2.969554195,1.829891875,0,y
0,3.66352169,1.464886462,0.301029996,0,0,0,0,0,0,0,0,0,2.657708658,2.723604548,0.477121255,y
0.477121255,2.910270063,0,-0.477121255,0.301029996,0,4.045877824,-0.301029996,0.477121255,0,3.431952202,-0.477121255,0.301029996,0,2.419455922,-0.301029996,y
0,1.471069083,0,0,0,0,1.187629172,0,0,0,0,0,0,0,1.590482036,0,y
0,1.382304977,1.378273716,0.301029996,0,1.546081922,1.512039373,0.477121255,0,0,0,0,0.477121255,2.126139141,0,-0.176091259,y
0,1.784397041,0,0,0,0,0,0,0.301029996,3.105946535,0,0.176091259,0.301029996,0,2.412869875,0.176091259,y
0,3.083807406,0,0.301029996,0,0,0.869710545,0,0.477121255,0,1.443162974,-0.477121255,0,2.140799352,0,0,y
0.477121255,2.783532466,0,-0.176091259,0,0,0,0,0,0,0,0,0.301029996,3.098020273,3.403047275,0.176091259,y
0,0,0,0,0,0,0,0,0,0,0,0,0,3.494802604,0,0,y
0.477121255,3.727910695,0,-0.176091259,0.698970004,2.280321116,1.936657335,-0.397940009,0.477121255,2.494154594,2.48157339,0.124938736,0,0,0,0,y
0,3.934576216,0,0,0,0,0,0,0,0,3.884747764,0,0,0,0,0,y
0,3.375156861,0,0,0,0.662948622,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,1.377528968,0,0,0,0,1.891357926,0,y
0,3.138204664,0,0,0.301029996,1.200550624,0,-0.301029996,0,0,2.335235165,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,3.37161107,0,0,y
0,2.422086015,0.998386926,0.477121255,0,1.166678131,0,0.301029996,0.602059991,0,1.737342661,-0.602059991,0.477121255,3.421181302,0,-0.176091259,y
0,0,0,0,0,1.86694282,1.550303873,0.477121255,0,0,0,0,0,0,0,0,y
0,3.743036508,0,0.301029996,0,0,0,0,0,0,2.058564684,0.301029996,0,0,0,0,y
0,0,0,0,0,2.676666932,0,0,0,0,3.045222966,0,0.477121255,3.299842361,2.067220344,0.22184875,y
0,1.625183453,0,0,0,0,2.662948622,0,0,0,0.613859202,0,0,0,2.672452026,0,y
0,1.335890489,0,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,y
0,1.678292152,0,0,0,2.539534326,1.561415854,0.602059991,0,0,1.258407396,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,2.356562505,0,0,y
0,1.540862568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0.477121255,3.665949308,0,-0.176091259,0.301029996,3.723687452,0,-0.301029996,0,0,0,0,0,0,0,0,y
0,2.901396876,0,0,0,0,0,0,0,0,1.919840821,0,0,0,0,0,y
0,0,0,0,0,1.308816847,0,0,0,0,0,0,0,0,0,0,y
0,2.506741396,1.375881251,0.477121255,0,2.714808585,1.937786224,0.602059991,0,0,2.774717156,0.602059991,0,0,1.724342407,0.301029996,y
0,0,0,0,0,1.721352571,2.070687246,0.301029996,0,0,2.199857981,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,2.498643092,0,0,y
0,3.375156861,0,0,0,0,2.662948622,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,1.324626754,0,0,0,1.429902904,1.611137926,0.301029996,0,2.00937518,3.419721329,0.301029996,y
0,0,0,0,0,0,0,0,0,0,0,0,0,3.414484116,0,0,y
0,0,0,0,0,2.714808585,0,0,0,0,1.01179921,0,0,0,1.263112497,0,y
0,3.852278116,0,0,0,2.577559417,3.443817832,0.301029996,0,1.411991314,0,0,0,0,0,0,y
0,0,0,0,0.477121255,3.706398456,1.956800033,0.602059991,0,0,1.511326424,0,0,0,0,0,y
0.602059991,2.446204362,1.885358194,-0.124938737,0,0,0,0,0.301029996,0,3.645503287,-0.301029996,0,0,1.895970176,0,y
0,1.36539662,0,0.301029996,0,0,0,0,0.301029996,2.328445263,2.018544199,0,0,0,0,0,y
0,3.674401476,0,0,0,0,0,0,0.477121255,0,0.573931255,-0.477121255,0,0,0,0,y
0,0,0,0,0,1.538717326,0,0,0,0,0,0,0,0,0,0,y
0,2.944902447,1.326398231,1,0,0,2.259936186,1,0,0,1.596468908,0.698970004,0,2.270274697,2.899228667,1.146128036,y
0.77815125,3.490540481,1.88181915,0.263241435,0.301029996,0,3.075925397,0.602059991,0,0,3.677623986,0.602059991,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,1.282526555,0,0,y
0,0,0,0,0,2.714808585,0,0,0,0,0,0,0,0,0,0,y
0.301029996,3.075739158,0,0.477121255,0.903089987,2.582260556,3.39415395,1.041392685,0.84509804,0,3.40439051,-0.243038049,0.477121255,0,3.977925485,-0.397940009,y
0,0,0,0,0,0,0,0,0,1.483780088,0,0.602059991,0,0,0,0,y
0,0,0,0,0.301029996,2.714808585,0,0,0,0,0,0,0,1.846282391,3.6787818,0.301029996,y
0,3.551981219,0,0.477121255,0,0,0,0,0,3.383745137,3.273816704,0.301029996,0,0,0,0,y
0,0,0,0,0,1.007238409,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,1.046457401,0,0,y
0,0,0,0,0,1.249273878,0,0,0,0,0,0,0,0,0,0,y
0,3.55651189,0,0.477121255,0,1.639550407,1.361158269,0.602059991,0,3.052576852,0,0,0,0,1.39312992,0.301029996,y
0,0,0,0,0,0,0,0,0,3.273816704,0,0,0,0,2.055143005,0,y
0,0,0,0,0,0,0,0,0.301029996,1.935759104,0,-0.301029996,0,0,0,0,y
0,0,0,0,0.477121255,2.39258168,0,0.301029996,0.602059991,0,0.96604172,-0.602059991,0,0,3.138173761,0,y
0,0,0,0,0,0,0,0,0,1.456451444,3.977499029,0.301029996,0,0,0,0,y
0,0,0,0,0,1.807574477,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,1.149947934,0,0,0,0,0,0,y
0,1.625971043,0,0,0,1.233696208,0,0,0,0,0,0,0,0,0,0,y
0.602059991,2.339335019,1.961876816,1,0.301029996,0,2.528848017,0.301029996,0,1.500785173,1.100328797,0.301029996,0,0,1.973207561,0.301029996,y
0,0,0,0,0,2.695584007,0,0,0,0,2.784166623,0,0,0,0,0,y
